Name,ReadName,ReadLength,AlignmentLength,Identity,I_Begin
rhodobacter_sphaeroides,SRR072233.750886,512nt,512,99.81,76119
rhodobacter_sphaeroides,SRR072233.750910,421nt,111,100.00,1509436
rhodobacter_sphaeroides,SRR072233.750936,561nt,60,90.00,447
rhodobacter_sphaeroides,SRR072233.750936,561nt,60,90.00,34120
rhodobacter_sphaeroides,SRR072233.750936,561nt,60,90.00,445
rhodobacter_sphaeroides,SRR072233.750982,513nt,343,99.42,91860
rhodobacter_sphaeroides,SRR072233.751017,415nt,362,100.00,321190
rhodobacter_sphaeroides,SRR072233.751023,499nt,452,100.00,385922
rhodobacter_sphaeroides,SRR072233.751046,439nt,361,99.45,86735
rhodobacter_sphaeroides,SRR072233.751062,535nt,50,90.00,2687394
rhodobacter_sphaeroides,SRR072233.751063,499nt,498,99.40,1530009
rhodobacter_sphaeroides,SRR072233.751121,495nt,438,99.77,1851811
rhodobacter_sphaeroides,SRR072233.751121,495nt,48,100.00,1849009
rhodobacter_sphaeroides,SRR072233.751122,497nt,487,100.00,167269
rhodobacter_sphaeroides,SRR072233.751149,458nt,148,94.70,645241
rhodobacter_sphaeroides,SRR072233.751149,458nt,66,93.94,888329
rhodobacter_sphaeroides,SRR072233.751149,458nt,66,93.94,222569
rhodobacter_sphaeroides,SRR072233.751151,503nt,485,99.79,80489
rhodobacter_sphaeroides,SRR072233.751151,503nt,485,96.91,516
rhodobacter_sphaeroides,SRR072233.751168,529nt,369,98.38,2807909
rhodobacter_sphaeroides,SRR072233.751169,688nt,96,100.00,873284
rhodobacter_sphaeroides,SRR072233.751209,298nt,254,100.00,3040441
rhodobacter_sphaeroides,SRR072233.751251,542nt,312,99.04,33654
rhodobacter_sphaeroides,SRR072233.751296,491nt,273,98.90,177958
rhodobacter_sphaeroides,SRR072233.751303,503nt,503,99.41,950042
rhodobacter_sphaeroides,SRR072233.751326,451nt,393,99.49,362247
rhodobacter_sphaeroides,SRR072233.751332,497nt,470,99.36,2549797
rhodobacter_sphaeroides,SRR072233.751361,499nt,474,99.79,76372
rhodobacter_sphaeroides,SRR072233.751380,496nt,493,100.00,6833
rhodobacter_sphaeroides,SRR072233.751386,495nt,444,99.55,973944
rhodobacter_sphaeroides,SRR072233.751508,493nt,414,98.55,1934289
rhodobacter_sphaeroides,SRR072233.751520,511nt,511,99.41,1531
rhodobacter_sphaeroides,SRR072233.751568,469nt,416,99.04,391474
rhodobacter_sphaeroides,SRR072233.751595,505nt,494,99.80,2870531
rhodobacter_sphaeroides,SRR072233.751645,553nt,99,97.00,29534
rhodobacter_sphaeroides,SRR072233.751663,455nt,377,98.94,1409
rhodobacter_sphaeroides,SRR072233.751663,455nt,377,98.94,1411
rhodobacter_sphaeroides,SRR072233.751663,455nt,377,98.94,35084
rhodobacter_sphaeroides,SRR072233.751714,570nt,194,97.97,3883
rhodobacter_sphaeroides,SRR072233.751714,570nt,194,97.97,3885
rhodobacter_sphaeroides,SRR072233.751714,570nt,194,97.97,37558
rhodobacter_sphaeroides,SRR072233.751732,511nt,43,90.70,723464
rhodobacter_sphaeroides,SRR072233.751741,496nt,490,99.80,1929657
rhodobacter_sphaeroides,SRR072233.751749,404nt,354,100.00,72302
rhodobacter_sphaeroides,SRR072233.751816,396nt,345,99.13,1202536
rhodobacter_sphaeroides,SRR072233.751817,484nt,483,99.79,1299898
rhodobacter_sphaeroides,SRR072233.751837,622nt,308,96.46,445892
rhodobacter_sphaeroides,SRR072233.751909,559nt,92,94.68,1372296
rhodobacter_sphaeroides,SRR072233.752020,519nt,440,98.87,64801
rhodobacter_sphaeroides,SRR072233.752020,519nt,43,90.70,600239
rhodobacter_sphaeroides,SRR072233.752038,488nt,49,91.84,1146125
rhodobacter_sphaeroides,SRR072233.752059,505nt,410,99.03,2975946
rhodobacter_sphaeroides,SRR072233.752078,553nt,552,99.46,1030303
rhodobacter_sphaeroides,SRR072233.752197,497nt,425,99.53,2824759
rhodobacter_sphaeroides,SRR072233.752271,525nt,50,90.00,2722496
rhodobacter_sphaeroides,SRR072233.752373,471nt,471,94.34,218757
rhodobacter_sphaeroides,SRR072233.752388,528nt,528,99.81,1439118
rhodobacter_sphaeroides,SRR072233.752431,506nt,506,100.00,2460028
rhodobacter_sphaeroides,SRR072233.752492,495nt,495,100.00,1081340
rhodobacter_sphaeroides,SRR072233.752518,440nt,388,100.00,746906
rhodobacter_sphaeroides,SRR072233.752591,196nt,182,98.91,2116857
rhodobacter_sphaeroides,SRR072233.752614,536nt,61,100.00,1404
rhodobacter_sphaeroides,SRR072233.752614,536nt,61,100.00,1406
rhodobacter_sphaeroides,SRR072233.752614,536nt,61,100.00,35079
rhodobacter_sphaeroides,SRR072233.752618,512nt,432,98.62,1683778
rhodobacter_sphaeroides,SRR072233.752672,470nt,348,99.14,24861
rhodobacter_sphaeroides,SRR072233.752711,520nt,143,97.90,682350
rhodobacter_sphaeroides,SRR072233.752712,471nt,420,99.29,71197
rhodobacter_sphaeroides,SRR072233.752771,598nt,58,100.00,884120
rhodobacter_sphaeroides,SRR072233.752841,509nt,452,99.12,638661
rhodobacter_sphaeroides,SRR072233.752893,489nt,45,93.33,17613
rhodobacter_sphaeroides,SRR072233.753001,484nt,283,97.55,2755287
rhodobacter_sphaeroides,SRR072233.753044,492nt,491,99.39,897634
rhodobacter_sphaeroides,SRR072233.753092,484nt,477,100.00,283797
rhodobacter_sphaeroides,SRR072233.753163,502nt,492,99.60,3118254
rhodobacter_sphaeroides,SRR072233.753201,497nt,430,99.54,2924852
rhodobacter_sphaeroides,SRR072233.753224,928nt,89,97.78,73983
rhodobacter_sphaeroides,SRR072233.753226,798nt,53,92.45,213967
rhodobacter_sphaeroides,SRR072233.753256,495nt,495,99.80,5740
rhodobacter_sphaeroides,SRR072233.753368,493nt,470,99.79,83594
rhodobacter_sphaeroides,SRR072233.753478,498nt,58,91.38,1270601
rhodobacter_sphaeroides,SRR072233.753519,525nt,194,98.97,318289
rhodobacter_sphaeroides,SRR072233.753527,512nt,512,99.61,28337
rhodobacter_sphaeroides,SRR072233.753550,507nt,497,99.40,1941650
rhodobacter_sphaeroides,SRR072233.753708,419nt,370,100.00,527973
rhodobacter_sphaeroides,SRR072233.753720,412nt,362,100.00,38184
rhodobacter_sphaeroides,SRR072233.753789,525nt,116,98.28,1921954
rhodobacter_sphaeroides,SRR072233.753816,496nt,447,100.00,1321092
rhodobacter_sphaeroides,SRR072233.753845,515nt,371,90.08,3104184
rhodobacter_sphaeroides,SRR072233.753909,472nt,420,99.76,857861
rhodobacter_sphaeroides,SRR072233.753948,481nt,428,99.07,975981
rhodobacter_sphaeroides,SRR072233.753976,492nt,491,99.80,862509
rhodobacter_sphaeroides,SRR072233.754011,485nt,301,98.67,1069701
rhodobacter_sphaeroides,SRR072233.754034,517nt,517,100.00,2589845
rhodobacter_sphaeroides,SRR072233.754042,440nt,387,99.74,11712
rhodobacter_sphaeroides,SRR072233.754092,518nt,514,99.61,44482
rhodobacter_sphaeroides,SRR072233.754118,511nt,313,98.41,399174
rhodobacter_sphaeroides,SRR072233.754130,514nt,467,99.79,7240
rhodobacter_sphaeroides,SRR072233.754221,471nt,433,99.08,2928000
rhodobacter_sphaeroides,SRR072233.754269,467nt,53,96.23,1435200
rhodobacter_sphaeroides,SRR072233.754269,467nt,53,96.23,105186
rhodobacter_sphaeroides,SRR072233.754269,467nt,255,97.66,72840
rhodobacter_sphaeroides,SRR072233.754269,467nt,53,96.23,1513
rhodobacter_sphaeroides,SRR072233.754269,467nt,53,96.23,91582
rhodobacter_sphaeroides,SRR072233.754269,467nt,53,96.23,373185
rhodobacter_sphaeroides,SRR072233.754319,479nt,471,99.58,632005
rhodobacter_sphaeroides,SRR072233.754325,552nt,533,99.44,1508235
rhodobacter_sphaeroides,SRR072233.754343,491nt,380,99.74,62522
rhodobacter_sphaeroides,SRR072233.754351,509nt,178,99.44,36140
rhodobacter_sphaeroides,SRR072233.754417,519nt,491,100.00,644958
rhodobacter_sphaeroides,SRR072233.754441,541nt,155,98.72,2941695
rhodobacter_sphaeroides,SRR072233.754508,515nt,83,96.39,334537
rhodobacter_sphaeroides,SRR072233.754570,447nt,50,94.00,1615087
rhodobacter_sphaeroides,SRR072233.754611,498nt,446,99.55,2687828
rhodobacter_sphaeroides,SRR072233.754718,635nt,360,99.72,810630
rhodobacter_sphaeroides,SRR072233.754753,465nt,411,99.76,3088408
rhodobacter_sphaeroides,SRR072233.754841,537nt,535,99.44,1361205
rhodobacter_sphaeroides,SRR072233.754878,482nt,212,98.60,63170
rhodobacter_sphaeroides,SRR072233.754906,402nt,347,100.00,337855
rhodobacter_sphaeroides,SRR072233.754928,309nt,261,99.62,292990
rhodobacter_sphaeroides,SRR072233.754980,463nt,463,100.00,314340
rhodobacter_sphaeroides,SRR072233.755016,535nt,53,92.45,281177
rhodobacter_sphaeroides,SRR072233.755046,505nt,458,99.35,385144
rhodobacter_sphaeroides,SRR072233.755147,578nt,228,96.96,3089501
rhodobacter_sphaeroides,SRR072233.755311,535nt,61,100.00,1404
rhodobacter_sphaeroides,SRR072233.755311,535nt,61,100.00,1406
rhodobacter_sphaeroides,SRR072233.755311,535nt,61,100.00,35079
rhodobacter_sphaeroides,SRR072233.755327,511nt,381,97.65,12872
rhodobacter_sphaeroides,SRR072233.755333,481nt,431,99.77,633890
rhodobacter_sphaeroides,SRR072233.755424,525nt,500,100.00,93325
rhodobacter_sphaeroides,SRR072233.755521,639nt,111,97.30,782911
rhodobacter_sphaeroides,SRR072233.755521,639nt,56,94.64,779841
rhodobacter_sphaeroides,SRR072233.755524,489nt,68,91.18,288030
rhodobacter_sphaeroides,SRR072233.755524,489nt,68,91.18,306707
rhodobacter_sphaeroides,SRR072233.755537,400nt,147,97.96,2589061
rhodobacter_sphaeroides,SRR072233.755562,456nt,401,100.00,397563
rhodobacter_sphaeroides,SRR072233.755612,538nt,43,90.70,1899130
rhodobacter_sphaeroides,SRR072233.755654,466nt,211,98.10,61233
rhodobacter_sphaeroides,SRR072233.755667,507nt,498,98.80,78449
rhodobacter_sphaeroides,SRR072233.755667,507nt,165,97.59,6447
rhodobacter_sphaeroides,SRR072233.755667,507nt,158,91.19,69292
rhodobacter_sphaeroides,SRR072233.755799,424nt,374,99.73,90253
rhodobacter_sphaeroides,SRR072233.755799,424nt,374,99.73,65676
rhodobacter_sphaeroides,SRR072233.756093,553nt,61,91.94,2608
rhodobacter_sphaeroides,SRR072233.756093,553nt,61,91.94,2610
rhodobacter_sphaeroides,SRR072233.756093,553nt,61,91.94,36283
rhodobacter_sphaeroides,SRR072233.756175,467nt,399,99.25,1047090
rhodobacter_sphaeroides,SRR072233.756297,474nt,423,100.00,2909606
rhodobacter_sphaeroides,SRR072233.756336,578nt,256,99.22,21947
rhodobacter_sphaeroides,SRR072233.756344,530nt,497,99.00,342517
rhodobacter_sphaeroides,SRR072233.756418,508nt,507,99.80,191497
rhodobacter_sphaeroides,SRR072233.756469,510nt,510,99.02,3049468
rhodobacter_sphaeroides,SRR072233.756479,494nt,493,100.00,29631
rhodobacter_sphaeroides,SRR072233.756505,500nt,474,100.00,940386
rhodobacter_sphaeroides,SRR072233.756639,419nt,366,99.73,731656
rhodobacter_sphaeroides,SRR072233.756665,476nt,253,96.86,1927181
rhodobacter_sphaeroides,SRR072233.756696,499nt,460,99.13,2800706
rhodobacter_sphaeroides,SRR072233.756765,457nt,75,90.67,5271
rhodobacter_sphaeroides,SRR072233.756779,514nt,511,100.00,2437377
rhodobacter_sphaeroides,SRR072233.756938,574nt,76,92.11,1810
rhodobacter_sphaeroides,SRR072233.756938,574nt,76,92.11,1812
rhodobacter_sphaeroides,SRR072233.756938,574nt,76,92.11,35485
rhodobacter_sphaeroides,SRR072233.756952,470nt,413,99.03,1055824
rhodobacter_sphaeroides,SRR072233.757094,413nt,362,100.00,321190
rhodobacter_sphaeroides,SRR072233.757145,508nt,508,99.41,2275610
rhodobacter_sphaeroides,SRR072233.757174,484nt,437,99.32,101382
rhodobacter_sphaeroides,SRR072233.757209,349nt,301,99.67,350021
rhodobacter_sphaeroides,SRR072233.757220,515nt,45,91.11,1615887
rhodobacter_sphaeroides,SRR072233.757238,730nt,150,100.00,2222973
rhodobacter_sphaeroides,SRR072233.757240,475nt,426,99.53,57389
rhodobacter_sphaeroides,SRR072233.757280,483nt,483,99.38,860310
rhodobacter_sphaeroides,SRR072233.757311,503nt,357,99.72,220227
rhodobacter_sphaeroides,SRR072233.757344,537nt,121,90.91,1217
rhodobacter_sphaeroides,SRR072233.757344,537nt,121,90.91,1219
rhodobacter_sphaeroides,SRR072233.757344,537nt,121,90.91,34892
rhodobacter_sphaeroides,SRR072233.757364,520nt,502,99.20,548441
rhodobacter_sphaeroides,SRR072233.757364,520nt,501,93.81,733157
rhodobacter_sphaeroides,SRR072233.757378,496nt,473,100.00,1529450
rhodobacter_sphaeroides,SRR072233.757396,530nt,450,98.01,5459
rhodobacter_sphaeroides,SRR072233.757400,444nt,65,92.31,33678
rhodobacter_sphaeroides,SRR072233.757400,444nt,65,92.31,5
rhodobacter_sphaeroides,SRR072233.757400,444nt,65,92.31,5
rhodobacter_sphaeroides,SRR072233.757414,550nt,56,91.07,1692
rhodobacter_sphaeroides,SRR072233.757414,550nt,56,91.07,1694
rhodobacter_sphaeroides,SRR072233.757414,550nt,56,91.07,35367
rhodobacter_sphaeroides,SRR072233.757443,475nt,282,98.94,1821747
rhodobacter_sphaeroides,SRR072233.757460,503nt,501,99.20,94261
rhodobacter_sphaeroides,SRR072233.757518,460nt,78,91.03,2741639
rhodobacter_sphaeroides,SRR072233.757572,506nt,506,99.80,1186292
rhodobacter_sphaeroides,SRR072233.757574,370nt,319,100.00,1665322
rhodobacter_sphaeroides,SRR072233.757639,477nt,477,99.58,647562
rhodobacter_sphaeroides,SRR072233.757640,484nt,432,99.08,2064938
rhodobacter_sphaeroides,SRR072233.757666,497nt,442,99.55,2906580
rhodobacter_sphaeroides,SRR072233.757667,542nt,49,91.84,1146125
rhodobacter_sphaeroides,SRR072233.757674,498nt,494,100.00,1069170
rhodobacter_sphaeroides,SRR072233.757713,741nt,84,98.81,93929
rhodobacter_sphaeroides,SRR072233.757806,497nt,497,96.18,262342
rhodobacter_sphaeroides,SRR072233.757997,534nt,359,99.17,19331
rhodobacter_sphaeroides,SRR072233.758010,515nt,467,99.79,682757
rhodobacter_sphaeroides,SRR072233.758011,509nt,509,100.00,168112
rhodobacter_sphaeroides,SRR072233.758024,519nt,107,96.26,4001
rhodobacter_sphaeroides,SRR072233.758024,519nt,107,96.26,4003
rhodobacter_sphaeroides,SRR072233.758024,519nt,107,96.26,37676
rhodobacter_sphaeroides,SRR072233.758079,482nt,454,99.78,1192896
rhodobacter_sphaeroides,SRR072233.758138,479nt,307,99.35,419542
rhodobacter_sphaeroides,SRR072233.758246,461nt,342,99.71,749763
rhodobacter_sphaeroides,SRR072233.758249,523nt,500,99.20,557643
rhodobacter_sphaeroides,SRR072233.758273,501nt,481,100.00,1854506
rhodobacter_sphaeroides,SRR072233.758285,518nt,80,96.25,69612
rhodobacter_sphaeroides,SRR072233.758370,494nt,490,98.98,354819
rhodobacter_sphaeroides,SRR072233.758400,488nt,486,99.18,2925093
rhodobacter_sphaeroides,SRR072233.758416,517nt,384,98.44,1684614
rhodobacter_sphaeroides,SRR072233.758426,437nt,383,99.74,2378256
rhodobacter_sphaeroides,SRR072233.758472,474nt,474,99.58,434277
rhodobacter_sphaeroides,SRR072233.758608,512nt,505,100.00,1545
rhodobacter_sphaeroides,SRR072233.758647,521nt,112,97.32,1752205
rhodobacter_sphaeroides,SRR072233.758651,492nt,492,99.80,874593
rhodobacter_sphaeroides,SRR072233.758660,479nt,422,100.00,23418
rhodobacter_sphaeroides,SRR072233.758683,526nt,502,99.60,2911906
rhodobacter_sphaeroides,SRR072233.758702,503nt,455,100.00,53671
rhodobacter_sphaeroides,SRR072233.758722,545nt,59,91.53,1414
rhodobacter_sphaeroides,SRR072233.758722,545nt,59,91.53,1416
rhodobacter_sphaeroides,SRR072233.758722,545nt,59,91.53,35089
rhodobacter_sphaeroides,SRR072233.758797,526nt,61,95.08,8
rhodobacter_sphaeroides,SRR072233.758797,526nt,61,95.08,8
rhodobacter_sphaeroides,SRR072233.758797,526nt,71,91.55,33671
rhodobacter_sphaeroides,SRR072233.758862,402nt,353,100.00,358117
rhodobacter_sphaeroides,SRR072233.758903,512nt,437,98.64,1409268
rhodobacter_sphaeroides,SRR072233.758978,443nt,390,100.00,494440
rhodobacter_sphaeroides,SRR072233.759004,376nt,326,100.00,2192187
rhodobacter_sphaeroides,SRR072233.759061,368nt,323,100.00,940525
rhodobacter_sphaeroides,SRR072233.759080,183nt,137,100.00,621309
rhodobacter_sphaeroides,SRR072233.759090,495nt,484,100.00,167272
rhodobacter_sphaeroides,SRR072233.759093,517nt,74,93.24,1479299
rhodobacter_sphaeroides,SRR072233.759102,492nt,492,100.00,2178435
rhodobacter_sphaeroides,SRR072233.759158,508nt,470,99.37,1775587
rhodobacter_sphaeroides,SRR072233.759180,506nt,433,99.31,54779
rhodobacter_sphaeroides,SRR072233.759197,531nt,460,99.35,46583
rhodobacter_sphaeroides,SRR072233.759242,516nt,66,92.42,2933701
rhodobacter_sphaeroides,SRR072233.759458,540nt,78,91.14,1847721
rhodobacter_sphaeroides,SRR072233.759468,540nt,236,97.46,1602688
rhodobacter_sphaeroides,SRR072233.759474,475nt,475,100.00,707303
rhodobacter_sphaeroides,SRR072233.759505,439nt,388,100.00,2342948
rhodobacter_sphaeroides,SRR072233.759522,483nt,482,100.00,381249
rhodobacter_sphaeroides,SRR072233.759524,497nt,471,99.37,670071
rhodobacter_sphaeroides,SRR072233.759568,481nt,442,100.00,99660
rhodobacter_sphaeroides,SRR072233.759574,485nt,477,98.96,1499119
rhodobacter_sphaeroides,SRR072233.759600,490nt,418,99.28,110405
rhodobacter_sphaeroides,SRR072233.759626,489nt,390,100.00,657602
rhodobacter_sphaeroides,SRR072233.759644,499nt,323,98.15,2755800
rhodobacter_sphaeroides,SRR072233.759653,508nt,488,100.00,83893
rhodobacter_sphaeroides,SRR072233.759669,477nt,428,99.77,2306968
rhodobacter_sphaeroides,SRR072233.759753,428nt,372,100.00,32804
rhodobacter_sphaeroides,SRR072233.759754,538nt,207,99.52,2220564
rhodobacter_sphaeroides,SRR072233.759779,271nt,225,100.00,348452
rhodobacter_sphaeroides,SRR072233.759862,518nt,327,99.08,491023
rhodobacter_sphaeroides,SRR072233.759876,521nt,521,99.23,1681566
rhodobacter_sphaeroides,SRR072233.759904,488nt,488,100.00,1575702
rhodobacter_sphaeroides,SRR072233.759978,376nt,328,100.00,702596
rhodobacter_sphaeroides,SRR072233.759986,489nt,451,99.33,2233289
rhodobacter_sphaeroides,SRR072233.759993,483nt,483,99.38,104483
rhodobacter_sphaeroides,SRR072233.760013,529nt,462,93.99,876489
rhodobacter_sphaeroides,SRR072233.760014,532nt,320,99.07,98050
rhodobacter_sphaeroides,SRR072233.760021,510nt,350,96.32,1919009
rhodobacter_sphaeroides,SRR072233.760031,462nt,411,99.76,281002
rhodobacter_sphaeroides,SRR072233.760068,494nt,440,97.27,905780
rhodobacter_sphaeroides,SRR072233.760068,494nt,440,100.00,738802
rhodobacter_sphaeroides,SRR072233.760072,545nt,298,98.67,98071
rhodobacter_sphaeroides,SRR072233.760104,499nt,158,98.12,328745
rhodobacter_sphaeroides,SRR072233.760157,495nt,441,100.00,267304
rhodobacter_sphaeroides,SRR072233.760222,473nt,43,93.02,2499965
rhodobacter_sphaeroides,SRR072233.760264,428nt,242,94.63,1227854
rhodobacter_sphaeroides,SRR072233.760345,432nt,290,100.00,64174
rhodobacter_sphaeroides,SRR072233.760345,432nt,99,100.00,36497
rhodobacter_sphaeroides,SRR072233.760513,505nt,467,99.36,1683653
rhodobacter_sphaeroides,SRR072233.760583,541nt,520,99.62,1464894
rhodobacter_sphaeroides,SRR072233.760589,554nt,485,92.40,10091
rhodobacter_sphaeroides,SRR072233.760650,513nt,486,91.67,1681890
rhodobacter_sphaeroides,SRR072233.760693,449nt,396,100.00,2525896
rhodobacter_sphaeroides,SRR072233.760724,471nt,428,99.30,3092339
rhodobacter_sphaeroides,SRR072233.760768,497nt,497,100.00,12199
rhodobacter_sphaeroides,SRR072233.760768,497nt,49,91.84,515239
rhodobacter_sphaeroides,SRR072233.760780,502nt,421,97.88,1167750
rhodobacter_sphaeroides,SRR072233.760812,487nt,215,92.63,503632
rhodobacter_sphaeroides,SRR072233.760815,521nt,521,100.00,1136677
rhodobacter_sphaeroides,SRR072233.760859,1586nt,43,100.00,3039124
rhodobacter_sphaeroides,SRR072233.760946,611nt,158,93.87,941453
rhodobacter_sphaeroides,SRR072233.761065,526nt,251,95.24,682715
rhodobacter_sphaeroides,SRR072233.761162,515nt,50,92.00,834866
rhodobacter_sphaeroides,SRR072233.761203,428nt,265,98.87,1220081
rhodobacter_sphaeroides,SRR072233.761229,470nt,424,100.00,815248
rhodobacter_sphaeroides,SRR072233.761251,500nt,151,98.68,194718
rhodobacter_sphaeroides,SRR072233.761267,342nt,291,99.66,1686322
rhodobacter_sphaeroides,SRR072233.761273,525nt,430,99.07,2570408
rhodobacter_sphaeroides,SRR072233.761279,485nt,437,100.00,2818607
rhodobacter_sphaeroides,SRR072233.761299,468nt,418,99.76,2450896
rhodobacter_sphaeroides,SRR072233.761307,514nt,53,92.45,281177
rhodobacter_sphaeroides,SRR072233.761368,466nt,207,98.56,280836
rhodobacter_sphaeroides,SRR072233.761488,522nt,487,99.59,804
rhodobacter_sphaeroides,SRR072233.761488,522nt,487,99.59,806
rhodobacter_sphaeroides,SRR072233.761488,522nt,487,99.59,34479
rhodobacter_sphaeroides,SRR072233.761607,511nt,303,99.01,982837
rhodobacter_sphaeroides,SRR072233.761622,426nt,372,98.67,90939
rhodobacter_sphaeroides,SRR072233.761710,510nt,509,100.00,34843
rhodobacter_sphaeroides,SRR072233.761773,316nt,269,100.00,536981
rhodobacter_sphaeroides,SRR072233.761938,482nt,425,100.00,752471
rhodobacter_sphaeroides,SRR072233.762121,491nt,491,99.80,752998
rhodobacter_sphaeroides,SRR072233.762167,492nt,492,99.60,1334789
rhodobacter_sphaeroides,SRR072233.762251,406nt,357,100.00,23201
rhodobacter_sphaeroides,SRR072233.762302,490nt,489,100.00,1070303
rhodobacter_sphaeroides,SRR072233.762430,483nt,483,98.77,1631721
rhodobacter_sphaeroides,SRR072233.762460,513nt,426,99.77,484910
rhodobacter_sphaeroides,SRR072233.762476,483nt,483,99.79,2144624
rhodobacter_sphaeroides,SRR072233.762496,661nt,53,92.45,2933701
rhodobacter_sphaeroides,SRR072233.762505,429nt,205,100.00,926765
rhodobacter_sphaeroides,SRR072233.762508,484nt,440,100.00,941765
rhodobacter_sphaeroides,SRR072233.762605,454nt,398,99.50,2038371
rhodobacter_sphaeroides,SRR072233.762625,467nt,140,98.57,578445
rhodobacter_sphaeroides,SRR072233.762637,520nt,64,93.75,7
rhodobacter_sphaeroides,SRR072233.762637,520nt,76,90.79,1810
rhodobacter_sphaeroides,SRR072233.762637,520nt,64,93.75,7
